"","ID","kingdom","class","family","acceptedNameUsage","infraspecificEpithet","vernacularName","establishmentMeans","CATEGORÍA.DE.CONSERVACIÓN","basisOfRecord","institution","recordedBy","year","month","day","locality","locationRemarks","county","stateProvince","municipality","PRECISIÓN.DATO","verbatimLatitude","verbatimLongitude","verbatimElevation","verbatimCoordinateSystem","verbatimSRS","HUSO","occurrenceRemarks","datasetName","dynamicProperties"
"1071",1101,"Plantae","Magnoliopsida","Asteraceae","Gamochaeta sp.","","","N/A","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,16,"RN. LAS VICUÑAS","PAMPA CHIRIGUALLA","Parinacota","de Arica y Parinacota","Putre","GPS","-18.348128","-69.187491",4451,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1072",1102,"Plantae","Magnoliopsida","Malvaceae","Tarasa sp.","","","N/A","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,16,"RN. LAS VICUÑAS","PAMPA CHIRIGUALLA","Parinacota","de Arica y Parinacota","Putre","GPS","-18.348128","-69.187491",4451,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1073",1103,"Plantae","Magnoliopsida","Asteraceae","Parastrephia quadrangularis (Meyen) Cabrera","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,16,"RN. LAS VICUÑAS","PAMPA CHIRIGUALLA","Parinacota","de Arica y Parinacota","Putre","GPS","-18.348128","-69.187491",4451,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1074",1104,"Plantae","Liliopsida","Poaceae","Deyeuxia heterophylla Wedd.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,16,"RN. LAS VICUÑAS","PAMPA CHIRIGUALLA","Parinacota","de Arica y Parinacota","Putre","GPS","-18.348128","-69.187491",4451,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1075",1105,"Plantae","Magnoliopsida","Asteraceae","Hypochaeris sp.","","","N/A","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,16,"RN. LAS VICUÑAS","PAMPA CHIRIGUALLA","Parinacota","de Arica y Parinacota","Putre","GPS","-18.348128","-69.187491",4451,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1076",1106,"Plantae","Magnoliopsida","Verbenaceae","Junellia minima (Meyen) Moldenke","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,16,"RN. LAS VICUÑAS","PAMPA CHIRIGUALLA","Parinacota","de Arica y Parinacota","Putre","GPS","-18.348128","-69.187491",4451,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1077",1107,"Plantae","Magnoliopsida","Brassicaceae","Mancoa hispida Wedd.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,16,"RN. LAS VICUÑAS","PAMPA CHIRIGUALLA","Parinacota","de Arica y Parinacota","Putre","GPS","-18.348128","-69.187491",4451,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1078",1108,"Plantae","Magnoliopsida","Asteraceae","Lophopappus tarapacanus (Phil.) Cabrera","","","Endémica de Chile","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1079",1109,"Plantae","Magnoliopsida","Ledocarpaceae","Balbisia stitchkinii Ricardi","","","Endémica de Chile","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1080",1110,"Plantae","Magnoliopsida","Asteraceae","Senecio sp.","","","N/A","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1081",1111,"Plantae","Magnoliopsida","Asteraceae","Gnaphalium glandulosum Klatt","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1082",1112,"Plantae","Magnoliopsida","Asteraceae","Tagetes multiflora Kunth","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1083",1113,"Plantae","Magnoliopsida","Plantaginaceae","Plantago sp.","","","N/A","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1084",1114,"Plantae","Magnoliopsida","Malvaceae","Tarasa operculata (Cav.) Krapov.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1085",1115,"Plantae","Magnoliopsida","Fabaceae","Lupinus oreophilus Phil.","","","Endémica de Chile","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1086",1116,"Plantae","Magnoliopsida","Cactaceae","Corryocactus brevistylus (K. Schum. ex Vaupel) Britton & Rose","","","Autóctona","LC","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:RCE (D.S 19/2012 MMA),iucnStatusRemarks:PREOCUPACION MENOR (LC) (OCTAVO PROCESO), FUERA DE PELIGRO (Boletin 47 MNHN)"
"1087",1117,"Plantae","Magnoliopsida","Cactaceae","Oreocereus leucotrichus (Phil.) Wagenkn. ex F. Ritter","","","Autóctona","LC","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:RCE (D.S 13/2013 MMA),iucnStatusRemarks:PREOCUPACIÓN MENOR (LC) (NOVENO PROCESO), FUERA DE PELIGRO (Boletin 47 MNHN)"
"1088",1118,"Plantae","Magnoliopsida","Cactaceae","Cumulopuntia sphaerica (C.F. Först.) E.F. Anderson","","","Autóctona","IC","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:RCE (D.S 19/2012 MMA),iucnStatusRemarks:INSUFICIENTEMENTE CONOCIDA (OCTAVO PROCESO)"
"1089",1119,"Plantae","Magnoliopsida","Cactaceae","Maihueniopsis sp.","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1090",1120,"Plantae","Liliopsida","Poaceae","Bromus berteroanus Colla","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1091",1121,"Plantae","Magnoliopsida","Caryophyllaceae","Spergularia fasciculata Phil.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1092",1122,"Plantae","Magnoliopsida","Boraginaceae","Cryptantha filiformis (Phil.) Reiche","","","Endémica de Chile","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1093",1123,"Plantae","Liliopsida","Poaceae","Nassella meyeniana (Trin. & Rupr.) Parodi","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1094",1124,"Plantae","Liliopsida","Iridaceae","Olsynium sp.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1095",1125,"Plantae","Magnoliopsida","Brassicaceae","Mostacillastrum gracile (Wedd.) Al-Shehbaz","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1096",1126,"Plantae","Magnoliopsida","Polemoniaceae","Gilia laciniata Ruiz & Pav.","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1097",1127,"Plantae","Magnoliopsida","Asteraceae","Facelis retusa (Lam.) Sch. Bip. ssp. retusa","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1098",1128,"Plantae","Magnoliopsida","Boraginaceae","Pectocarya boliviana (I.M. Johnst.) I.M. Johnst.","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"1099",1129,"Plantae","Magnoliopsida","Malvaceae","Tarasa tenella (Cav.) Krapov.","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Matias Treumun- Aira Faundez","2013",4,17,"PUTRE","ALTO PUTRE","Parinacota","de Arica y Parinacota","Putre","GPS","-18.205485","-69.555983",0,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
